Record_ID,Customer_ID,State,Plan_Type,Usage_Date,Time_Block,Cleaned_Usage_kWh,Applied_Rate_kWh,Supply_Charge
REC-043470,CUST-06188,NSW,"Green Gas Hybrid",2026-01-27,Off-Peak,7.314621301828174,NULL,NULL
REC-043471,CUST-04929,QLD,"Standard Variable",2026-01-22,Peak,18.974534179940058,0.32,1.15
REC-043474,CUST-07329,NSW,"EV Premium",2026-03-10,Peak,16.408305925615895,0.45,1.5
REC-043481,CUST-05149,QLD,"Green Gas Hybrid",2026-01-03,Peak,10.44529380459298,NULL,NULL
REC-043483,CUST-05424,VIC,"EV Premium",2026-01-06,Off-Peak,13.402667591271443,0.12,1.5
REC-043485,CUST-05016,NSW,"EV Premium",2026-03-06,Shoulder,12.849773900857599,0.28500000000000003,NULL
REC-043491,CUST-07595,NSW,"EV Premium",2026-01-15,Shoulder,16.463367480420494,0.28500000000000003,NULL
REC-043492,CUST-05509,NSW,"Solar Saver",2026-02-07,Peak,12.600441069146807,0.38,1.3
REC-043493,CUST-06612,QLD,"Solar Saver",2026-01-11,Off-Peak,15.540711291950291,0.18,1.3
REC-043496,CUST-07761,QLD,"Solar Saver",2026-03-18,Peak,22.86035316678209,0.38,1.3
REC-043497,CUST-07266,NSW,"Standard Variable",2026-03-17,Shoulder,22.88290827767468,0.27,NULL
REC-043503,CUST-07645,NSW,"Green Gas Hybrid",2026-03-28,Off-Peak,13.308633314031445,NULL,NULL
REC-043506,CUST-05836,QLD,"Solar Saver",2026-01-07,Shoulder,17.18604896487166,0.28,NULL
REC-043509,CUST-06847,VIC,"EV Premium",2026-03-22,Shoulder,25.41699250647267,0.28500000000000003,NULL
REC-043510,CUST-07099,NSW,"Standard Variable",2026-03-29,Peak,14.810251257437288,0.32,1.15
REC-043512,CUST-05388,TAS,"Standard Variable",2026-03-15,Shoulder,15.980470330329293,0.27,NULL
REC-043514,CUST-06393,QLD,"Solar Saver",2026-01-06,Shoulder,17.478256223626623,0.28,NULL
REC-043519,CUST-06663,VIC,"EV Premium",2026-02-27,Off-Peak,9.513384564124564,0.12,1.5
REC-043521,CUST-07613,SA,"EV Premium",2026-03-24,Off-Peak,14.898383033893687,0.12,1.5
REC-043525,CUST-05779,WA,"Standard Variable",2026-03-16,Shoulder,2.384678343186133,0.27,NULL
REC-043528,CUST-05200,NSW,"Solar Saver",2026-01-16,Peak,10.162411473864154,0.38,1.3
REC-043530,CUST-05820,VIC,"Standard Variable",2026-03-06,Shoulder,16.63039965270513,0.27,NULL
REC-043531,CUST-07716,SA,"Standard Variable",2026-02-16,Off-Peak,18.877763433088376,0.22,1.15
REC-043532,CUST-06296,WA,"Standard Variable",2026-03-22,Peak,12.768988294553925,0.32,1.15
REC-043533,CUST-06945,VIC,"Standard Variable",2026-02-18,Peak,14.019255046983199,0.32,1.15
REC-043536,CUST-07602,NSW,"Solar Saver",2026-01-26,Shoulder,14.914986391983835,0.28,NULL
REC-043538,CUST-06262,WA,"EV Premium",2026-01-02,Peak,14.831499576065154,0.45,1.5
REC-043539,CUST-04616,VIC,"EV Premium",2026-01-16,Peak,15.82726371821191,0.45,1.5
REC-043540,CUST-04743,NSW,"EV Premium",2026-01-31,Shoulder,25.945133268890686,0.28500000000000003,NULL
REC-043541,CUST-03944,VIC,"Standard Variable",2026-01-22,Off-Peak,10.617288064736032,0.22,1.15
REC-043543,CUST-04131,NSW,"Standard Variable",2026-02-01,Off-Peak,19.97163603962227,0.22,1.15
REC-043544,CUST-05778,NSW,"Solar Saver",2026-03-11,Off-Peak,15.763085126364214,0.18,1.3
REC-043545,CUST-04363,QLD,"Solar Saver",2026-01-02,Peak,23.666914607309902,0.38,1.3
REC-043546,CUST-05342,SA,"Standard Variable",2026-03-12,Off-Peak,15.020378450595265,0.22,1.15
REC-043547,CUST-05533,QLD,"Green Gas Hybrid",2026-01-11,Peak,0.5,NULL,NULL
REC-043549,CUST-04706,VIC,"Solar Saver",2026-01-16,Peak,18.95268752659931,0.38,1.3
REC-043550,CUST-04563,WA,"Solar Saver",2026-02-20,Shoulder,16.84874921976899,0.28,NULL
REC-043551,CUST-06928,QLD,"Standard Variable",2026-01-01,Off-Peak,11.86085531996838,0.22,1.15
REC-043553,CUST-04329,NSW,"Standard Variable",2026-02-08,Peak,21.533931586075987,0.32,1.15
REC-043554,CUST-05135,TAS,"EV Premium",2026-03-15,Shoulder,6.098453126376299,0.28500000000000003,NULL
REC-043558,CUST-06359,SA,"Standard Variable",2026-03-17,Peak,18.02828968156963,0.32,1.15
REC-043560,CUST-05588,VIC,"Standard Variable",2026-01-03,Shoulder,13.310159111008844,0.27,NULL
REC-043562,CUST-04921,SA,"EV Premium",2026-03-16,Peak,18.630661158699862,0.45,1.5
REC-043568,CUST-07425,VIC,"Standard Variable",2026-02-19,Peak,14.145005668531208,0.32,1.15
REC-043569,CUST-07121,SA,"Standard Variable",2026-01-04,Off-Peak,13.859104444931916,0.22,1.15
REC-043571,CUST-06343,QLD,"EV Premium",2026-03-29,Off-Peak,6.974953209946358,0.12,1.5
REC-043577,CUST-05735,QLD,"Solar Saver",2026-01-14,Off-Peak,12.677946064193243,0.18,1.3
REC-043578,CUST-04238,QLD,"Standard Variable",2026-03-25,Shoulder,25.67323825453016,0.27,NULL
REC-043579,CUST-05310,SA,"Standard Variable",2026-03-27,Peak,15.66736720630274,0.32,1.15
REC-043581,CUST-04630,VIC,"Standard Variable",2026-03-08,Peak,13.481945528748057,0.32,1.15
REC-043584,CUST-06494,NSW,"Standard Variable",2026-03-28,Peak,17.346559289165704,0.32,1.15
REC-043587,CUST-04623,NSW,"Standard Variable",2026-02-14,Off-Peak,17.828822317782475,0.22,1.15
REC-043590,CUST-05721,NSW,"Solar Saver",2026-02-26,Off-Peak,6.617910479768895,0.18,1.3
REC-043591,CUST-06215,QLD,"Standard Variable",2026-03-22,Peak,12.269111302554698,0.32,1.15
REC-043593,CUST-05516,QLD,"Standard Variable",2026-03-07,Peak,18.47969073641833,0.32,1.15
REC-043601,CUST-05445,NSW,"Solar Saver",2026-03-31,Off-Peak,18.416677582157277,0.18,1.3
REC-043608,CUST-06757,WA,"Solar Saver",2026-02-09,Peak,18.292207179392147,0.38,1.3
REC-043609,CUST-05526,NSW,"Standard Variable",2026-02-03,Shoulder,7.429189266972683,0.27,NULL
REC-043612,CUST-07367,VIC,"EV Premium",2026-03-30,Off-Peak,17.15035737146674,0.12,1.5
REC-043613,CUST-05122,SA,"Standard Variable",2026-03-26,Off-Peak,18.11715679744404,0.22,1.15
REC-043621,CUST-05241,TAS,"Green Gas Hybrid",2026-01-17,Off-Peak,9.873974318498977,NULL,NULL
REC-043623,CUST-07303,NSW,"Standard Variable",2026-02-17,Peak,14.86961945956575,0.32,1.15
REC-043625,CUST-04600,NSW,"Green Gas Hybrid",2026-03-21,Peak,14.313402554934628,NULL,NULL
REC-043628,CUST-07553,QLD,"Standard Variable",2026-01-26,Peak,14.63200044524953,0.32,1.15
REC-043629,CUST-05241,TAS,"Green Gas Hybrid",2026-01-29,Shoulder,21.29351588161167,NULL,NULL
REC-043631,CUST-04353,VIC,"Standard Variable",2026-01-20,Off-Peak,18.113801877336137,0.22,1.15
REC-043635,CUST-07132,VIC,"Standard Variable",2026-03-17,Peak,10.408238794340864,0.32,1.15
REC-043637,CUST-07488,TAS,"Solar Saver",2026-01-17,Shoulder,23.810768892093005,0.28,NULL
REC-043639,CUST-07025,QLD,"EV Premium",2026-01-10,Shoulder,14.019079713939233,0.28500000000000003,NULL
REC-043640,CUST-05063,VIC,"Standard Variable",2026-03-23,Peak,21.389006064314902,0.32,1.15
REC-043643,CUST-04265,QLD,"EV Premium",2026-03-31,Off-Peak,19.579577059542977,0.12,1.5
REC-043650,CUST-07279,QLD,"Standard Variable",2026-01-06,Shoulder,18.334567046420766,0.27,NULL
REC-043651,CUST-06748,NSW,"Standard Variable",2026-01-18,Shoulder,15.681893545641456,0.27,NULL
REC-043654,CUST-06430,QLD,"Solar Saver",2026-02-02,Off-Peak,16.087119500040036,0.18,1.3
REC-043659,CUST-04769,QLD,"Standard Variable",2026-03-09,Peak,12.727114047830714,0.32,1.15
REC-043665,CUST-05427,ACT,"Solar Saver",2026-01-27,Off-Peak,10.876601705209078,0.18,1.3
REC-043666,CUST-06427,SA,"Standard Variable",2026-01-18,Peak,7.3289903622115755,0.32,1.15
REC-043670,CUST-05031,NSW,"Solar Saver",2026-01-18,Off-Peak,12.622406243910365,0.18,1.3
REC-043672,CUST-06022,WA,"Solar Saver",2026-01-06,Off-Peak,19.049519495612632,0.18,1.3
REC-043673,CUST-07817,NSW,"Solar Saver",2026-01-28,Peak,19.605238279408937,0.38,1.3
REC-043676,CUST-06461,NSW,"Standard Variable",2026-01-11,Off-Peak,14.101914988724328,0.22,1.15
REC-043680,CUST-04575,QLD,"Standard Variable",2026-03-28,Peak,12.310061901860276,0.32,1.15
REC-043683,CUST-07075,VIC,"Solar Saver",2026-03-04,Peak,12.023432879755024,0.38,1.3
REC-043684,CUST-05021,QLD,"Standard Variable",2026-02-15,Off-Peak,23.575519920678683,0.22,1.15
REC-043687,CUST-04520,NSW,"Solar Saver",2026-01-26,Peak,13.755646838367069,0.38,1.3
REC-043688,CUST-06124,NT,"Standard Variable",2026-03-06,Shoulder,13.15157126537115,0.27,NULL
REC-043689,CUST-04667,NSW,"Standard Variable",2026-03-04,Off-Peak,10.672252087767067,0.22,1.15
REC-043694,CUST-06202,VIC,"EV Premium",2026-01-08,Peak,14.542890833646249,0.45,1.5
REC-043696,CUST-05913,QLD,"EV Premium",2026-03-20,Shoulder,10.720698773993513,0.28500000000000003,NULL
REC-043698,CUST-04582,NSW,"Standard Variable",2026-01-25,Peak,8.59084985762114,0.32,1.15
REC-043699,CUST-04103,VIC,"Standard Variable",2026-03-05,Shoulder,10.887135002785449,0.27,NULL
REC-043703,CUST-04029,QLD,"Standard Variable",2026-02-20,Shoulder,12.353779707798964,0.27,NULL
REC-043705,CUST-05562,NT,"Standard Variable",2026-02-01,Off-Peak,6.78595191913479,0.22,1.15
REC-043707,CUST-05528,NSW,"EV Premium",2026-02-11,Off-Peak,15.955214787467556,0.12,1.5
REC-043709,CUST-07813,NSW,"Standard Variable",2026-03-29,Peak,6.85299564467044,0.32,1.15
REC-043710,CUST-06051,VIC,"EV Premium",2026-03-24,Peak,12.505784770338863,0.45,1.5
REC-043713,CUST-07134,NSW,"Standard Variable",2026-01-15,Peak,17.228889565508144,0.32,1.15
REC-043721,CUST-05153,SA,"Green Gas Hybrid",2026-01-22,Peak,13.527980414605064,NULL,NULL
REC-043722,CUST-07149,VIC,"Standard Variable",2026-03-01,Off-Peak,6.958461016408746,0.22,1.15
REC-043727,CUST-07366,VIC,"Green Gas Hybrid",2026-02-09,Shoulder,12.534089928048921,NULL,NULL
REC-043729,CUST-04815,QLD,"Solar Saver",2026-03-08,Peak,21.33739510355657,0.38,1.3
REC-043730,CUST-07062,VIC,"Solar Saver",2026-02-01,Off-Peak,15.642103197008728,0.18,1.3
REC-043732,CUST-05973,WA,"Green Gas Hybrid",2026-02-09,Off-Peak,20.75195872340117,NULL,NULL
REC-043736,CUST-05003,WA,"Solar Saver",2026-01-02,Shoulder,8.28410980219324,0.28,NULL
REC-043737,CUST-06673,NSW,"Green Gas Hybrid",2026-01-13,Off-Peak,22.205207566380285,NULL,NULL
REC-043740,CUST-05739,NSW,"Standard Variable",2026-03-03,Peak,15.561089590627786,0.32,1.15
REC-043745,CUST-07003,WA,"EV Premium",2026-03-05,Peak,5.099343957912568,0.45,1.5
REC-043746,CUST-06275,QLD,"EV Premium",2026-01-12,Peak,20.555396711037435,0.45,1.5
REC-043747,CUST-04308,QLD,"Standard Variable",2026-01-12,Peak,22.229055579722562,0.32,1.15
REC-043751,CUST-06590,WA,"Standard Variable",2026-01-24,Peak,17.33030308176155,0.32,1.15
REC-043753,CUST-06660,NSW,"Standard Variable",2026-03-11,Off-Peak,14.126211126350931,0.22,1.15
REC-043754,CUST-05517,WA,"Standard Variable",2026-02-09,Peak,22.437401921749498,0.32,1.15
REC-043758,CUST-04458,NSW,"Standard Variable",2026-02-27,Off-Peak,14.556669459084166,0.22,1.15
REC-043760,CUST-07761,QLD,"Solar Saver",2026-01-09,Peak,22.14047112477632,0.38,1.3
REC-043762,CUST-07591,NSW,"Standard Variable",2026-03-01,Off-Peak,15.386057817338,0.22,1.15
REC-043766,CUST-04716,VIC,"Standard Variable",2026-01-25,Peak,25.225985177301915,0.32,1.15
REC-043767,CUST-04092,VIC,"Standard Variable",2026-03-24,Shoulder,11.04490153585387,0.27,NULL
REC-043770,CUST-06466,NSW,"Standard Variable",2026-03-24,Peak,19.589228855020654,0.32,1.15
REC-043773,CUST-07708,QLD,"Standard Variable",2026-01-25,Shoulder,16.863235059590814,0.27,NULL
REC-043781,CUST-06796,NSW,"Standard Variable",2026-02-03,Off-Peak,9.753301425011799,0.22,1.15
REC-043782,CUST-07270,VIC,"Solar Saver",2026-02-05,Off-Peak,7.557254848762261,0.18,1.3
REC-043786,CUST-04585,QLD,"EV Premium",2026-03-22,Peak,17.20631644965225,0.45,1.5
REC-043794,CUST-04434,SA,"EV Premium",2026-02-19,Off-Peak,19.08752593272767,0.12,1.5
REC-043795,CUST-06661,QLD,"EV Premium",2026-01-08,Off-Peak,15.560329353127619,0.12,1.5
REC-043804,CUST-06723,WA,"Solar Saver",2026-01-31,Off-Peak,6.233529043124985,0.18,1.3
REC-043805,CUST-07127,NSW,"Standard Variable",2026-01-17,Peak,10.476466333065833,0.32,1.15
REC-043806,CUST-04553,NSW,"EV Premium",2026-01-17,Off-Peak,17.605394236914083,0.12,1.5
REC-043807,CUST-05075,TAS,"Green Gas Hybrid",2026-01-11,Peak,16.24875599490842,NULL,NULL
REC-043810,CUST-04328,ACT,"Standard Variable",2026-01-04,Off-Peak,12.104646020358354,0.22,1.15
REC-043811,CUST-04894,NSW,"EV Premium",2026-02-27,Off-Peak,16.257243866684945,0.12,1.5
REC-043813,CUST-05692,NSW,"Solar Saver",2026-03-13,Peak,14.23373113242397,0.38,1.3
REC-043816,CUST-03945,NSW,"Standard Variable",2026-03-24,Peak,16.06803758689324,0.32,1.15
REC-043818,CUST-06294,VIC,"EV Premium",2026-01-05,Off-Peak,21.33399284505674,0.12,1.5
REC-043822,CUST-05808,ACT,"EV Premium",2026-01-26,Shoulder,7.390309247187767,0.28500000000000003,NULL
REC-043823,CUST-07022,WA,"Standard Variable",2026-02-19,Peak,11.519125517259765,0.32,1.15
REC-043825,CUST-06692,NSW,"Standard Variable",2026-03-29,Peak,19.64722683217097,0.32,1.15
REC-043828,CUST-06754,NSW,"Solar Saver",2026-03-30,Off-Peak,17.250365456111226,0.18,1.3
REC-043829,CUST-07343,QLD,"EV Premium",2026-01-15,Off-Peak,13.10779073385713,0.12,1.5
REC-043830,CUST-06777,QLD,"Solar Saver",2026-02-22,Off-Peak,14.64788148464069,0.18,1.3
REC-043831,CUST-06194,SA,"Solar Saver",2026-02-03,Off-Peak,8.041450320486398,0.18,1.3
REC-043833,CUST-07756,QLD,"Standard Variable",2026-02-16,Shoulder,14.562208506242808,0.27,NULL
REC-043834,CUST-07765,QLD,"Standard Variable",2026-03-05,Off-Peak,14.111047285883592,0.22,1.15
REC-043836,CUST-07084,VIC,"Green Gas Hybrid",2026-03-11,Off-Peak,22.172199946334455,NULL,NULL
REC-043840,CUST-04611,VIC,"Standard Variable",2026-02-14,Off-Peak,13.614012187013754,0.22,1.15
REC-043841,CUST-05775,NSW,"Green Gas Hybrid",2026-01-02,Peak,10.161720675108487,NULL,NULL
REC-043845,CUST-07371,QLD,"Standard Variable",2026-03-28,Peak,17.206300606959015,0.32,1.15
REC-043847,CUST-06563,NSW,"EV Premium",2026-01-06,Shoulder,18.239965128687874,0.28500000000000003,NULL
REC-043850,CUST-04420,NSW,"Standard Variable",2026-02-13,Shoulder,22.57974928464039,0.27,NULL
REC-043853,CUST-04780,NSW,"EV Premium",2026-01-15,Peak,13.093305454079813,0.45,1.5
REC-043854,CUST-05625,NSW,"Solar Saver",2026-01-22,Off-Peak,21.62100880236879,0.18,1.3
REC-043855,CUST-03912,NSW,"Standard Variable",2026-02-04,Off-Peak,19.759632761826033,0.22,1.15
REC-043857,CUST-06199,NSW,"Solar Saver",2026-01-02,Off-Peak,5.848314410268344,0.18,1.3
REC-043858,CUST-07809,NSW,"Standard Variable",2026-02-13,Off-Peak,4.07705294804423,0.22,1.15
REC-043859,CUST-06713,QLD,"Solar Saver",2026-01-20,Peak,24.835413934921757,0.38,1.3
REC-043863,CUST-07516,WA,"Green Gas Hybrid",2026-03-22,Off-Peak,18.24277296613308,NULL,NULL
REC-043865,CUST-07149,VIC,"Standard Variable",2026-02-25,Off-Peak,24.051251246108173,0.22,1.15
REC-043866,CUST-04154,VIC,"Standard Variable",2026-01-02,Off-Peak,16.706409173004314,0.22,1.15
REC-043870,CUST-04560,NT,"Standard Variable",2026-01-19,Off-Peak,8.573959750758178,0.22,1.15
REC-043871,CUST-07784,NSW,"Standard Variable",2026-02-23,Peak,16.82147547774648,0.32,1.15
REC-043872,CUST-04808,SA,"EV Premium",2026-03-10,Peak,11.961566603550327,0.45,1.5
REC-043873,CUST-05074,NSW,"Standard Variable",2026-01-21,Off-Peak,20.237258060602272,0.22,1.15
REC-043875,CUST-07159,VIC,"Solar Saver",2026-01-20,Off-Peak,11.690736132448372,0.18,1.3
REC-043876,CUST-07192,VIC,"EV Premium",2026-03-21,Shoulder,12.915776760819302,0.28500000000000003,NULL
REC-043877,CUST-04170,NSW,"Standard Variable",2026-01-06,Shoulder,4.810307356865469,0.27,NULL
REC-043880,CUST-07493,VIC,"Green Gas Hybrid",2026-01-23,Shoulder,12.891967903539758,NULL,NULL
REC-043882,CUST-05345,TAS,"EV Premium",2026-01-18,Off-Peak,23.965340611067518,0.12,1.5
REC-043883,CUST-06708,VIC,"Green Gas Hybrid",2026-02-11,Off-Peak,8.249514926908393,NULL,NULL
REC-043884,CUST-05703,VIC,"Solar Saver",2026-03-26,Peak,20.447432884578937,0.38,1.3
REC-043887,CUST-07253,NSW,"Solar Saver",2026-01-28,Peak,20.891510513085347,0.38,1.3
REC-043889,CUST-04738,VIC,"EV Premium",2026-02-06,Shoulder,9.66974020097112,0.28500000000000003,NULL
REC-043893,CUST-06415,NSW,"Solar Saver",2026-02-09,Peak,13.771019394536724,0.38,1.3
REC-043894,CUST-07442,NSW,"Solar Saver",2026-01-22,Off-Peak,22.10373757179245,0.18,1.3
REC-043895,CUST-07237,QLD,"Standard Variable",2026-02-04,Peak,12.158445465552525,0.32,1.15
REC-043897,CUST-05918,QLD,"Solar Saver",2026-01-09,Off-Peak,16.329203346880405,0.18,1.3
REC-043900,CUST-05544,WA,"EV Premium",2026-01-18,Shoulder,25.418014558912304,0.28500000000000003,NULL
REC-043902,CUST-06920,VIC,"EV Premium",2026-03-14,Off-Peak,11.995361418974014,0.12,1.5
REC-043904,CUST-03898,WA,"Standard Variable",2026-01-19,Off-Peak,16.258754816554166,0.22,1.15
REC-043906,CUST-06883,VIC,"EV Premium",2026-03-16,Off-Peak,17.479330493024392,0.12,1.5
REC-043911,CUST-05701,NSW,"Standard Variable",2026-01-24,Shoulder,13.032948510797674,0.27,NULL
REC-043913,CUST-06910,VIC,"Standard Variable",2026-01-07,Peak,16.120109648941305,0.32,1.15
REC-043914,CUST-04139,QLD,"Solar Saver",2026-02-09,Peak,20.968593152257693,0.38,1.3
REC-043915,CUST-07459,NSW,"Standard Variable",2026-03-20,Peak,9.401566316354014,0.32,1.15
REC-043918,CUST-04250,TAS,"Green Gas Hybrid",2026-03-13,Peak,22.703975889523953,NULL,NULL
REC-043921,CUST-05271,NSW,"Standard Variable",2026-01-22,Peak,28.332751992565775,0.32,1.15
REC-043922,CUST-05088,NSW,"Standard Variable",2026-01-20,Shoulder,15.134365765475387,0.27,NULL
REC-043925,CUST-07625,VIC,"Solar Saver",2026-03-26,Off-Peak,25.029571545952248,0.18,1.3
REC-043928,CUST-06551,VIC,"Standard Variable",2026-03-19,Off-Peak,6.844597278121103,0.22,1.15
REC-043936,CUST-07746,QLD,"Standard Variable",2026-01-06,Peak,13.272587943807334,0.32,1.15
REC-043937,CUST-07016,WA,"Green Gas Hybrid",2026-02-01,Off-Peak,16.734547308655753,NULL,NULL
REC-043940,CUST-04716,VIC,"Standard Variable",2026-03-29,Off-Peak,13.448453670023888,0.22,1.15
REC-043942,CUST-05307,VIC,"Solar Saver",2026-03-01,Off-Peak,10.783875892237948,0.18,1.3
REC-043945,CUST-05462,NSW,"EV Premium",2026-01-23,Off-Peak,11.41552935339208,0.12,1.5
REC-043954,CUST-05279,SA,"Standard Variable",2026-02-14,Off-Peak,17.542489849587156,0.22,1.15
REC-043957,CUST-06179,NSW,"Solar Saver",2026-02-06,Peak,16.3513312214875,0.38,1.3
REC-043958,CUST-04449,VIC,"Solar Saver",2026-03-19,Peak,14.507589100120398,0.38,1.3
REC-043959,CUST-05121,VIC,"Solar Saver",2026-02-12,Peak,7.596648650485172,0.38,1.3
REC-043966,CUST-06032,VIC,"Standard Variable",2026-01-11,Peak,12.618823227256282,0.32,1.15
REC-043967,CUST-04087,NSW,"EV Premium",2026-01-25,Shoulder,9.940110499481,0.28500000000000003,NULL
REC-043969,CUST-05756,VIC,"EV Premium",2026-02-19,Peak,16.30675386423278,0.45,1.5
REC-043970,CUST-05940,NSW,"EV Premium",2026-03-30,Peak,13.433979000543982,0.45,1.5
REC-043973,CUST-06255,VIC,"Standard Variable",2026-01-07,Off-Peak,17.953381820333888,0.22,1.15
REC-043975,CUST-06940,VIC,"Solar Saver",2026-02-01,Off-Peak,6.998073244223832,0.18,1.3
REC-043976,CUST-04674,NSW,"EV Premium",2026-03-30,Peak,11.664539056767858,0.45,1.5
REC-043977,CUST-07499,NSW,"Solar Saver",2026-01-15,Peak,10.200566728370188,0.38,1.3
REC-043978,CUST-07008,NSW,"Standard Variable",2026-01-10,Off-Peak,10.401459187323999,0.22,1.15
REC-043979,CUST-04374,VIC,"Solar Saver",2026-01-05,Off-Peak,22.396932118059368,0.18,1.3
REC-043981,CUST-07274,NSW,"Standard Variable",2026-01-06,Off-Peak,25.696430313098244,0.22,1.15
REC-043985,CUST-05435,QLD,"Solar Saver",2026-03-13,Peak,14.545118020389127,0.38,1.3
REC-043988,CUST-05156,NSW,"Solar Saver",2026-02-12,Peak,19.258352670184298,0.38,1.3
REC-043989,CUST-06191,QLD,"Solar Saver",2026-01-12,Off-Peak,18.308737465011905,0.18,1.3
REC-043991,CUST-05729,NSW,"Standard Variable",2026-02-02,Peak,15.429537561075847,0.32,1.15
REC-043992,CUST-05352,NT,"Solar Saver",2026-01-13,Peak,15.547140065097253,0.38,1.3
REC-043993,CUST-05654,VIC,"Standard Variable",2026-02-17,Peak,12.828605008249822,0.32,1.15
REC-043996,CUST-03956,WA,"EV Premium",2026-01-27,Off-Peak,21.3795098569593,0.12,1.5
REC-044000,CUST-04826,NSW,"Standard Variable",2026-01-10,Peak,12.248880506835448,0.32,1.15
REC-044004,CUST-07130,SA,"EV Premium",2026-02-21,Shoulder,16.228208320627903,0.28500000000000003,NULL
REC-044006,CUST-05216,QLD,"Solar Saver",2026-01-18,Peak,14.764369165586329,0.38,1.3
REC-044007,CUST-04796,VIC,"EV Premium",2026-03-21,Peak,7.992328936464133,0.45,1.5
REC-044008,CUST-06567,QLD,"Solar Saver",2026-03-15,Shoulder,22.75099023176066,0.28,NULL
REC-044009,CUST-05112,WA,"EV Premium",2026-02-17,Off-Peak,10.185502981559125,0.12,1.5
REC-044011,CUST-07674,VIC,"Standard Variable",2026-02-16,Off-Peak,14.323466780748575,0.22,1.15
REC-044016,CUST-06660,NSW,"Standard Variable",2026-03-30,Off-Peak,15.365836775774527,0.22,1.15
REC-044017,CUST-07201,VIC,"Solar Saver",2026-01-05,Shoulder,16.452251537842546,0.28,NULL
REC-044019,CUST-07633,VIC,"Solar Saver",2026-03-31,Shoulder,16.097842391693522,0.28,NULL
REC-044020,CUST-04514,QLD,"Standard Variable",2026-02-04,Off-Peak,11.850185731184585,0.22,1.15
REC-044021,CUST-04637,VIC,"Standard Variable",2026-01-15,Shoulder,17.24786561592437,0.27,NULL
REC-044023,CUST-04703,QLD,"Solar Saver",2026-03-16,Off-Peak,15.2874560098202,0.18,1.3
REC-044025,CUST-06727,VIC,"Standard Variable",2026-02-09,Shoulder,17.535113062300457,0.27,NULL
REC-044028,CUST-07411,VIC,"Standard Variable",2026-01-21,Shoulder,11.109708806324498,0.27,NULL
REC-044033,CUST-06701,QLD,"EV Premium",2026-01-06,Peak,15.248754043957195,0.45,1.5
REC-044034,CUST-05923,NSW,"Standard Variable",2026-01-19,Peak,12.28260760001113,0.32,1.15
REC-044036,CUST-05091,NSW,"Standard Variable",2026-02-17,Off-Peak,11.190993612769843,0.22,1.15
REC-044037,CUST-06339,VIC,"Solar Saver",2026-03-01,Off-Peak,18.60004685726461,0.18,1.3
REC-044040,CUST-04932,VIC,"Solar Saver",2026-01-08,Off-Peak,13.340891747904758,0.18,1.3
REC-044043,CUST-04120,QLD,"Standard Variable",2026-03-09,Off-Peak,11.677626756171213,0.22,1.15
REC-044044,CUST-04403,NSW,"Standard Variable",2026-01-12,Off-Peak,18.368989734400117,0.22,1.15
REC-044046,CUST-05314,TAS,"Standard Variable",2026-02-20,Peak,14.927813930020138,0.32,1.15
REC-044047,CUST-05644,VIC,"Standard Variable",2026-03-09,Off-Peak,14.483482231527693,0.22,1.15
REC-044050,CUST-04397,NSW,"Green Gas Hybrid",2026-02-15,Peak,7.482935738508489,NULL,NULL
REC-044052,CUST-06189,NSW,"Solar Saver",2026-02-11,Peak,11.714143360211127,0.38,1.3
REC-044053,CUST-04730,NSW,"Green Gas Hybrid",2026-02-08,Peak,22.365057149280844,NULL,NULL
REC-044060,CUST-07540,VIC,"Standard Variable",2026-02-19,Peak,12.69335754031862,0.32,1.15
REC-044061,CUST-06010,NSW,"Standard Variable",2026-01-07,Peak,8.399018604693955,0.32,1.15
